severity	split	model_id	asset	code	detail	path
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_7
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_8
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_9
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_10
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_11
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_12
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_13
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_14
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_15
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_16
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_17
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_18
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_19
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_20
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_21
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_22
required	train	00032094	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00032094_23
required	train	00033025	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00033025
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_0
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_1
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_2
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_3
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_4
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_5
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_6
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_7
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_8
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_9
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_10
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_11
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_12
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_13
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_14
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_15
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_16
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_17
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_18
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_19
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_20
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_21
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_22
required	train	00033025	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033025_23
required	train	00033417	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00033417
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_0
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_1
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_2
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_3
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_4
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_5
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_6
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_7
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_8
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_9
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_10
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_11
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_12
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_13
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_14
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_15
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_16
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_17
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_18
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_19
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_20
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_21
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_22
required	train	00033417	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00033417_23
required	train	00034256	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00034256
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_0
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_1
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_2
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_3
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_4
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_5
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_6
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_7
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_8
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_9
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_10
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_11
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_12
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_13
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_14
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_15
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_16
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_17
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_18
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_19
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_20
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_21
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_22
required	train	00034256	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00034256_23
required	train	00035093	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00035093
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_0
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_1
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_2
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_3
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_4
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_5
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_6
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_7
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_8
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_9
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_10
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_11
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_12
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_13
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_14
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_15
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_16
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_17
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_18
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_19
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_20
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_21
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_22
required	train	00035093	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00035093_23
required	train	00036182	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00036182
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_0
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_1
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_2
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_3
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_4
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_5
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_6
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_7
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_8
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_9
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_10
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_11
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_12
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_13
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_14
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_15
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_16
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_17
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_18
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_19
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_20
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_21
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_22
required	train	00036182	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036182_23
required	train	00036280	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00036280
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_0
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_1
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_2
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_3
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_4
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_5
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_6
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_7
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_8
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_9
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_10
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_11
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_12
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_13
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_14
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_15
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_16
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_17
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_18
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_19
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_20
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_21
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_22
required	train	00036280	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036280_23
required	train	00036302	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00036302
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_0
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_1
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_2
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_3
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_4
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_5
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_6
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_7
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_8
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_9
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_10
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_11
required	train	00036302	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00036302_12
