severity	split	model_id	asset	detail	path
required	train	00440266	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00440266
required	train	00440957	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00440957
required	train	00441717	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00441717
required	train	00443188	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00443188
required	train	00443586	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00443586
required	train	00445312	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00445312
required	train	00446488	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00446488
required	train	00453099	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00453099
required	train	00453961	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00453961
required	train	00456446	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00456446
required	train	00456870	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00456870
required	train	00460119	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00460119
required	train	00460761	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00460761
required	train	00462281	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00462281
required	train	00463818	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00463818
required	train	00465893	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00465893
required	train	00466313	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00466313
required	train	00469575	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00469575
required	train	00473677	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00473677
required	train	00474048	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00474048
required	train	00474297	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00474297
required	train	00474767	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00474767
required	train	00477800	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00477800
required	train	00479917	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00479917
required	train	00484425	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00484425
required	train	00484853	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00484853
required	train	00485255	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00485255
required	train	00485950	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00485950
required	train	00486203	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00486203
required	train	00486227	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00486227
required	train	00486341	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00486341
required	train	00486544	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00486544
required	train	00486752	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00486752
required	train	00487083	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00487083
required	train	00489365	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00489365
required	train	00489533	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00489533
required	train	00489618	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00489618
required	train	00489903	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00489903
required	train	00493123	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00493123
required	train	00493162	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00493162
required	train	00493387	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00493387
required	train	00494392	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00494392
required	train	00495070	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00495070
required	train	00497444	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00497444
required	train	00499383	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00499383
required	train	00500010	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00500010
required	train	00500324	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00500324
required	train	00501161	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00501161
required	train	00502826	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00502826
required	train	00503209	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00503209
required	train	00503247	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00503247
required	train	00505074	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00505074
required	train	00507915	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00507915
required	train	00508388	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00508388
required	train	00510852	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00510852
required	train	00511671	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00511671
required	train	00515350	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00515350
required	train	00516984	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00516984
required	train	00517409	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00517409
required	train	00519021	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00519021
required	train	00520728	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00520728
required	train	00522207	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00522207
required	train	00522403	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00522403
required	train	00524517	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00524517
required	train	00525767	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00525767
required	train	00526079	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00526079
required	train	00527804	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00527804
required	train	00528213	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00528213
required	train	00528443	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00528443
required	train	00530302	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00530302
required	train	00530422	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00530422
required	train	00533394	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00533394
required	train	00533409	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00533409
required	train	00533999	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00533999
required	train	00535293	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00535293
required	train	00535567	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00535567
required	train	00535705	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00535705
required	train	00536627	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00536627
required	train	00536672	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00536672
required	train	00537645	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00537645
required	train	00540526	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00540526
required	train	00543242	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00543242
required	train	00548550	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00548550
required	train	00551490	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00551490
required	train	00553278	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00553278
required	train	00558690	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00558690
required	train	00559221	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00559221
required	train	00559351	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00559351
required	train	00559591	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00559591
required	train	00560436	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00560436
required	train	00560923	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00560923
required	train	00561532	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00561532
required	train	00561768	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00561768
required	train	00561915	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00561915
required	train	00562166	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00562166
required	train	00565031	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00565031
required	train	00566370	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00566370
required	train	00567634	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00567634
required	train	00568947	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00568947
required	train	00571083	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00571083
required	train	00572222	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00572222
required	train	00575815	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00575815
required	train	00576430	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00576430
required	train	00577207	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00577207
required	train	00577462	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00577462
required	train	00578205	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00578205
required	train	00582191	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00582191
required	train	00584416	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00584416
required	train	00584900	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00584900
required	train	00585596	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00585596
required	train	00585760	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00585760
required	train	00588304	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00588304
required	train	00588357	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00588357
required	train	00588935	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00588935
required	train	00589983	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00589983
required	train	00590053	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00590053
required	train	00590215	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00590215
required	train	00590368	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00590368
required	train	00590412	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00590412
required	train	00591866	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00591866
required	train	00595308	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00595308
required	train	00596664	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00596664
required	train	00598016	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00598016
required	train	00598843	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00598843
required	train	00601935	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00601935
required	train	00601993	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00601993
required	train	00602717	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00602717
required	train	00604151	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00604151
required	train	00606004	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00606004
required	train	00608038	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00608038
required	train	00608783	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00608783
required	train	00611880	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00611880
required	train	00613883	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00613883
required	train	00617707	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00617707
required	train	00619347	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00619347
required	train	00620324	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00620324
required	train	00621076	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00621076
required	train	00623554	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00623554
required	train	00623695	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00623695
required	train	00625359	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00625359
required	train	00629603	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00629603
required	train	00629992	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00629992
required	train	00630926	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00630926
required	train	00631758	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00631758
required	train	00632416	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00632416
required	train	00635239	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00635239
required	train	00636805	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00636805
required	train	00637581	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00637581
required	train	00637700	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00637700
required	train	00638440	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00638440
required	train	00640124	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00640124
required	train	00640371	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00640371
required	train	00640533	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00640533
required	train	00640586	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00640586
required	train	00640654	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00640654
required	train	00641887	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00641887
required	train	00646267	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00646267
required	train	00652682	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00652682
required	train	00657635	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00657635
required	train	00659557	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00659557
required	train	00659846	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00659846
required	train	00663254	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00663254
required	train	00663587	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00663587
required	train	00664996	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00664996
required	train	00668536	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00668536
required	train	00668706	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00668706
required	train	00668864	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00668864
required	train	00668933	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00668933
required	train	00670257	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00670257
required	train	00673314	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00673314
required	train	00674228	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00674228
required	train	00676171	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00676171
required	train	00678098	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00678098
required	train	00678995	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00678995
required	train	00683668	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00683668
required	train	00685569	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00685569
required	train	00687016	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00687016
required	train	00693418	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00693418
required	train	00693903	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00693903
required	train	00693927	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00693927
required	train	00695053	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00695053
required	train	00697184	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00697184
required	train	00697486	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00697486
required	train	00698289	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00698289
required	train	00699413	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00699413
required	train	00699902	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00699902
required	train	00701017	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00701017
required	train	00702837	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00702837
required	train	00705252	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00705252
required	train	00705643	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00705643
required	train	00708580	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00708580
required	train	00709254	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00709254
required	train	00710920	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00710920
required	train	00711793	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00711793
required	train	00715006	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00715006
required	train	00715597	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00715597
required	train	00716108	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00716108
required	train	00716725	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00716725
required	train	00718242	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00718242
required	train	00718993	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00718993
required	train	00719293	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00719293
required	train	00719335	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00719335
required	train	00721230	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00721230
required	train	00721231	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00721231
required	train	00721742	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00721742
required	train	00722743	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00722743
required	train	00727914	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00727914
required	train	00730350	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00730350
required	train	00735361	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00735361
required	train	00735931	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00735931
required	train	00736567	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00736567
required	train	00736844	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00736844
required	train	00738643	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00738643
required	train	00738793	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00738793
required	train	00742180	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00742180
required	train	00743312	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00743312
required	train	00743722	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00743722
required	train	00745916	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00745916
required	train	00746799	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00746799
required	train	00746946	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00746946
required	train	00748379	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00748379
required	train	00749207	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00749207
required	train	00749315	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00749315
required	train	00755861	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00755861
required	train	00758096	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00758096
required	train	00761116	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00761116
required	train	00761628	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00761628
required	train	00762219	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00762219
required	train	00766179	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00766179
required	train	00769878	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00769878
required	train	00771427	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00771427
required	train	00771861	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00771861
required	train	00773668	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00773668
required	train	00776928	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00776928
required	train	00778379	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00778379
required	train	00779386	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00779386
required	train	00782355	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00782355
required	train	00783808	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00783808
required	train	00787274	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00787274
required	train	00787421	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00787421
required	train	00787975	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00787975
required	train	00788867	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00788867
required	train	00790612	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00790612
required	train	00792339	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00792339
required	train	00793536	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00793536
required	train	00794255	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00794255
required	train	00795925	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00795925
required	train	00797010	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00797010
required	train	00799857	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00799857
required	train	00800950	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00800950
required	train	00801302	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00801302
required	train	00807321	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00807321
required	train	00808996	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00808996
required	train	00810975	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00810975
required	train	00811497	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00811497
required	train	00815332	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00815332
required	train	00816790	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00816790
required	train	00817077	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00817077
required	train	00817507	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00817507
required	train	00820351	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00820351
required	train	00820870	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00820870
required	train	00826287	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00826287
required	train	00827184	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00827184
required	train	00827296	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00827296
required	train	00829915	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00829915
required	train	00831741	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00831741
required	train	00831742	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00831742
required	train	00832165	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00832165
required	train	00832768	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00832768
required	train	00835029	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00835029
required	train	00839847	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00839847
required	train	00840485	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00840485
required	train	00841906	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00841906
required	train	00845818	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00845818
required	train	00847477	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00847477
required	train	00848235	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00848235
required	train	00848704	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00848704
required	train	00849977	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00849977
required	train	00850724	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00850724
required	train	00851678	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00851678
required	train	00852071	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00852071
required	train	00852947	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00852947
required	train	00853948	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00853948
required	train	00854710	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00854710
required	train	00855601	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00855601
required	train	00857348	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00857348
required	train	00859233	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00859233
required	train	00861901	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00861901
required	train	00862047	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00862047
required	train	00870011	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00870011
required	train	00872735	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00872735
required	train	00874424	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00874424
required	train	00874816	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00874816
required	train	00876358	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00876358
required	train	00876362	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00876362
required	train	00877226	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00877226
required	train	00883244	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00883244
required	train	00885857	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00885857
required	train	00888521	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00888521
required	train	00889932	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00889932
required	train	00892815	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00892815
required	train	00893247	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00893247
required	train	00894536	condition.dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00894536
